Scores	Trial Num	EIG	AIG
0.484375	9	0.27981346849354743	0.7509204406970172	
0.546875	8	0.2119503984261065	0.8447854957841443	
0.546875	9	0.18318878456094878	0.705860676193568	
0.546875	8	0.2119503984261065	0.8447854957841443	
0.546875	9	0.18318878456094878	0.705860676193568	
0.546875	10	0.19948914724430086	0.6758283966273154	
0.5	10	0.24463662946766046	0.6758283966273155	
0.5	10	0.24463662946766046	0.6758283966273155	
0.5	10	0.24463662946766046	0.6758283966273155	
0.5	9	0.21337113936624433	0.6739887937204685	
0.5	10	0.24463662946766046	0.6758283966273155	
0.640625	8	0.17768915759207105	0.8447854957841443	
0.640625	6	0.13016631999157477	1.0109831905807025	
0.640625	8	0.123961372159283	0.8447854957841443	
0.640625	8	0.17768915759207105	0.8447854957841443	
0.640625	7	0.18842614989216022	0.866557020497745	
0.625	7	0.1284645094772427	0.9654691380390222	
0.625	6	0.24096323153973073	1.0109831905807027	
0.625	6	0.13520921533724442	1.0587870936941417	
0.625	6	0.24096323153973073	1.0109831905807027	
0.625	6	0.13520921533724442	1.0587870936941417	
0.640625	9	0.11518024693211605	0.7509204406970171	
0.640625	9	0.14082412925763232	0.6739887937204684	
0.640625	9	0.11518024693211605	0.7509204406970171	
0.640625	10	0.16136095747131607	0.6758283966273154	
0.640625	9	0.11518024693211605	0.7509204406970171	
0.796875	6	0.11680981609630305	1.1263806610455258	
0.796875	6	0.11680981609630305	1.1263806610455258	
0.796875	7	0.10712523427904405	0.965469138039022	
0.796875	5	0.1571472360670365	1.27054451243297	
0.796875	6	0.125088676903345	1.1263806610455258	
0.59375	9	0.1799156587397285	0.7509204406970171	
0.59375	9	0.18135780658768122	0.7509204406970171	
0.59375	9	0.1813578065876812	0.7509204406970171	
0.59375	9	0.1799156587397285	0.7509204406970171	
0.59375	9	0.20700168891319748	0.7509204406970171	
0.578125	8	0.21666440138851223	0.794093260717764	
0.578125	6	0.14062586353588918	1.1263806610455258	
0.578125	6	0.14062586353588918	1.1263806610455258	
0.578125	6	0.14062586353588918	1.1263806610455258	
0.578125	9	0.2555763893118353	0.7509204406970172	
0.546875	9	0.28989423948465765	0.7509204406970172	
0.546875	9	0.25565709797811154	0.705858062462761	
0.546875	8	0.2109826208623093	0.8447854957841443	
0.546875	8	0.2109826208623093	0.8447854957841443	
0.546875	10	0.2647106293197473	0.6758283966273154	
0.796875	7	0.12420034627307452	0.965469138039022	
0.796875	7	0.12420034627307452	0.965469138039022	
0.796875	7	0.12420034627307452	0.965469138039022	
0.796875	7	0.12420034627307452	0.965469138039022	
0.796875	7	0.12420034627307452	0.965469138039022	
0.578125	9	0.22737419143388982	0.7509204406970171	
0.578125	9	0.22737419143388982	0.7509204406970171	
0.578125	7	0.18670417750932058	0.8665570204977451	
0.578125	9	0.22737419143388982	0.7509204406970171	
0.578125	9	0.22737419143388982	0.7509204406970171	
0.875	5	0.1457195290774092	1.0509646764844258	
0.875	5	0.1457195290774092	1.0509646764844258	
0.875	5	0.1457195290774092	1.0509646764844258	
0.875	5	0.1457195290774092	1.0509646764844258	
0.875	5	0.1457195290774092	1.0509646764844258	
0.484375	6	0.30235694494577015	1.0587870936941417	
0.484375	7	0.30861915443844146	0.9654691380390222	
0.484375	7	0.27638324346060905	0.7506823336096579	
0.484375	7	0.30861915443844146	0.9654691380390222	
0.484375	7	0.30861915443844146	0.9654691380390222	
0.515625	9	0.26117393974374065	0.7509204406970172	
0.515625	9	0.26117393974374065	0.7509204406970172	
0.515625	9	0.21834442198165674	0.7509204406970172	
0.515625	8	0.2229616456244058	0.794093260717764	
0.515625	9	0.23665395293219063	0.7509204406970171	
0.421875	7	0.3039411714089697	0.9075317945949785	
0.421875	8	0.27383694364736044	0.7940903202706061	
0.421875	7	0.30751963019190415	0.965469138039022	
0.421875	7	0.30751963019190415	0.965469138039022	
0.421875	7	0.3039411714089697	0.9075317945949785	
0.4375	9	0.27972223974685706	0.7509204406970172	
0.4375	9	0.27972223974685706	0.7509204406970172	
0.4375	8	0.30679910105070224	0.8447854957841443	
0.4375	8	0.3117502358404112	0.8447854957841443	
0.4375	8	0.30679910105070224	0.8447854957841443	
0.59375	7	0.15373347166222825	0.965469138039022	
0.59375	7	0.15373347166222825	0.965469138039022	
0.59375	9	0.22737419143388982	0.7509204406970171	
0.59375	7	0.14981901506971526	0.965469138039022	
0.59375	9	0.22737419143388982	0.7509204406970171	
0.484375	8	0.31331581155794497	0.8447854957841443	
0.484375	7	0.30861915443844146	0.9075317945949786	
0.484375	7	0.22924203940250837	0.9654691380390223	
0.484375	7	0.30861915443844146	0.9075317945949786	
0.484375	7	0.30861915443844146	0.9075317945949786	
0.65625	7	0.1553832978216556	0.965469138039022	
0.65625	7	0.1553832978216556	0.965469138039022	
0.65625	7	0.19878100128585516	0.965469138039022	
0.65625	7	0.19878100128585516	0.965469138039022	
0.65625	7	0.19878100128585516	0.965469138039022	
0.8125	7	0.18395636571179916	0.965469138039022	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	6	0.15020866966724059	1.1263806610455258	
0.5625	9	0.23344550794396246	0.7058580624627611	
0.5625	9	0.21345698865485352	0.7509204406970172	
0.5625	10	0.2267305309288151	0.6758283966273156	
0.5625	10	0.2267305309288151	0.6758283966273156	
0.5625	9	0.21345698865485352	0.7509204406970172	
0.484375	9	0.19416578649471164	0.7509204406970171	
0.484375	9	0.19416578649471164	0.7509204406970171	
0.484375	9	0.19416578649471164	0.7509204406970171	
0.484375	9	0.19416578649471164	0.7509204406970171	
0.484375	8	0.2847761167473593	0.8447854957841443	
0.5625	6	0.16113815627711278	1.0109831905807025	
0.5625	6	0.16113815627711278	1.0109831905807025	
0.5625	7	0.21517179859655064	0.9654691380390222	
0.5625	7	0.21517179859655064	0.9654691380390222	
0.5625	6	0.16113815627711278	1.0109831905807025	
0.640625	7	0.19052070475433744	0.8665570204977452	
0.640625	7	0.1471230012901379	0.8665570204977452	
0.640625	7	0.19052070475433744	0.8665570204977452	
0.640625	7	0.1471230012901379	0.8665570204977452	
0.640625	7	0.19052070475433744	0.8665570204977452	
0.53125	8	0.21195039842610652	0.8447854957841443	
0.53125	8	0.21195039842610652	0.8447854957841443	
0.53125	10	0.2228529334461916	0.6758283966273156	
0.53125	8	0.21195039842610652	0.8447854957841443	
0.53125	8	0.21195039842610652	0.8447854957841443	
0.359375	6	0.3365952951755693	1.0587870936941417	
0.359375	7	0.3379663117782693	0.9654691380390222	
0.359375	5	0.18429198109346306	1.2705492171484223	
0.359375	5	0.18429198109346306	1.2705492171484223	
0.359375	7	0.2670789070378507	0.8664188047821823	
0.578125	10	0.22423475112108063	0.6758283966273156	
0.578125	9	0.20700168891319748	0.7509204406970171	
0.578125	7	0.19430540142214486	0.8665570204977451	
0.578125	7	0.19430540142214486	0.8665570204977451	
0.578125	8	0.18083573910045392	0.7582373929355269	
0.5	11	0.2696871393367741	0.6143894514793776	
0.5	9	0.25546921348845747	0.6738812926083637	
0.5	11	0.2696871393367741	0.6143894514793776	
0.5	11	0.2696871393367741	0.6143894514793776	
0.5	10	0.24146070313330315	0.635272256216485	
0.5625	9	0.25555506277706663	0.6738812926083637	
0.5625	9	0.16424905721278818	0.7509204406970172	
0.5625	10	0.18244339263095632	0.6758283966273156	
0.5625	9	0.25555506277706663	0.6738812926083637	
0.5625	10	0.18244339263095632	0.6758283966273156	
0.578125	9	0.16320112450807808	0.6739887937204685	
0.578125	10	0.18150025319671723	0.6758283966273156	
0.578125	9	0.23414244535199924	0.7509204406970172	
0.578125	8	0.17278275221551065	0.7582373929355269	
0.578125	9	0.23414244535199924	0.7509204406970172	
0.703125	7	0.12688410110510598	0.8665570204977452	
0.703125	8	0.17756154133517899	0.8447854957841443	
0.703125	7	0.12688410110510598	0.8665570204977452	
0.703125	7	0.12688410110510598	0.8665570204977452	
0.703125	8	0.12383375590239099	0.8447854957841443	
0.59375	8	0.18841563539173933	0.794093260717764	
0.59375	9	0.2059463882809316	0.7509204406970171	
0.59375	9	0.2059463882809316	0.7509204406970171	
0.59375	8	0.18841563539173933	0.794093260717764	
0.59375	9	0.2059463882809316	0.7509204406970171	
0.734375	6	0.2069176683692643	1.1263806610455258	
0.734375	7	0.18724921321349713	0.965469138039022	
0.734375	6	0.2069176683692643	1.1263806610455258	
0.734375	7	0.18724921321349713	0.965469138039022	
0.734375	7	0.18724921321349713	0.965469138039022	
0.640625	8	0.14034725001700799	0.8447854957841443	
0.640625	8	0.14034725001700799	0.8447854957841443	
0.640625	8	0.14034725001700799	0.8447854957841443	
0.640625	8	0.14034725001700799	0.8447854957841443	
0.640625	8	0.18326408672390582	0.8447854957841443	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076575	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076575	0.866557020497745	
0.640625	8	0.11324209195768525	0.8447854957841443	
0.640625	8	0.11324209195768525	0.8447854957841443	
0.640625	8	0.11324209195768525	0.8447854957841443	
0.640625	8	0.11324209195768525	0.8447854957841443	
0.640625	8	0.11324209195768525	0.8447854957841443	
0.515625	8	0.1967684803627162	0.6568499823556084	
0.515625	9	0.25556683072099784	0.7509204406970172	
0.515625	9	0.25556683072099784	0.7509204406970172	
0.515625	10	0.2266532665690669	0.6758283966273154	
0.515625	9	0.23104684390944785	0.7509204406970171	
0.625	6	0.20531562609219914	0.8757960558779341	
0.625	6	0.20531562609219914	0.8757960558779341	
0.625	4	0.15224066307298972	1.2380193312076884	
0.625	6	0.1336785788484817	0.8757960558779341	
0.625	6	0.1336785788484817	0.8757960558779341	
0.625	5	0.13254024099364345	1.2705492171484223	
0.625	6	0.13315374544318112	1.1263806610455258	
0.625	5	0.14247487396209385	1.2705492171484223	
0.625	6	0.13315374544318112	1.1263806610455258	
0.625	6	0.13315374544318112	1.1263806610455258	
0.578125	9	0.23066541431136361	0.7509204406970172	
0.578125	9	0.21068389997959291	0.7509204406970171	
0.578125	7	0.19370190367415696	0.8665570204977451	
0.578125	8	0.14020743952842418	0.8447854957841443	
0.578125	9	0.18504001765407666	0.7509204406970171	
0.421875	5	0.18246189060572382	1.0509599717689735	
0.421875	7	0.3086191544384415	0.9654691380390222	
0.421875	5	0.18246189060572382	1.0509599717689735	
0.421875	7	0.3086191544384415	0.9654691380390222	
0.421875	6	0.20975031073718145	1.0109831905807027	
0.90625	6	0.11212344445163218	1.1263806610455258	
0.90625	6	0.11212344445163218	1.1263806610455258	
0.90625	6	0.11212344445163218	1.1263806610455258	
0.90625	6	0.11212344445163218	1.1263806610455258	
0.90625	6	0.11212344445163218	1.1263806610455258	
0.5625	7	0.12381544618903374	0.965469138039022	
0.5625	7	0.12381544618903376	0.965469138039022	
0.5625	8	0.18623180797916022	0.8447854957841443	
0.5625	7	0.12381544618903374	0.965469138039022	
0.5625	8	0.18623180797916022	0.8447854957841443	
0.5	6	0.16570011573799898	1.1263806610455258	
0.5	8	0.20970934574609706	0.8447854957841443	
0.5	6	0.16570011573799898	1.1263806610455258	
0.5	8	0.20970934574609706	0.8447854957841443	
0.5	8	0.20970934574609706	0.8447854957841443	
0.4375	8	0.24712766018696083	0.7940903202706062	
0.4375	9	0.22942985589548964	0.7509204406970171	
0.4375	8	0.3117502358404112	0.7940903202706062	
0.4375	9	0.2891131461702957	0.7058580624627611	
0.4375	9	0.2891131461702957	0.7058580624627611	
0.796875	6	0.1294916129239064	1.0109831905807025	
0.796875	5	0.14401134424839165	1.256674182670346	
0.796875	6	0.12292436829898816	1.0109831905807027	
0.796875	6	0.12292436829898816	1.0109831905807025	
0.796875	6	0.12292436829898816	1.0109831905807027	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.12139449278076574	0.866557020497745	
0.734375	7	0.18724921321349713	0.965469138039022	
0.734375	6	0.2069176683692643	1.1263806610455258	
0.734375	7	0.18724921321349713	0.965469138039022	
0.734375	7	0.18724921321349713	0.965469138039022	
0.734375	6	0.2069176683692643	1.1263806610455258	
0.703125	6	0.12512115222946738	1.0109831905807025	
0.703125	6	0.13023715203655375	1.1263806610455258	
0.703125	6	0.13023715203655375	1.1263806610455258	
0.703125	6	0.12195829122951175	1.1263806610455258	
0.703125	6	0.12195829122951175	1.1263806610455258	
0.609375	10	0.16496820431501857	0.6758283966273156	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	10	0.16496820431501857	0.6758283966273156	
0.65625	8	0.17679911879535148	0.7582373929355269	
0.65625	8	0.13688724536983435	0.7582373929355269	
0.65625	8	0.17679911879535148	0.7582373929355269	
0.65625	8	0.17679911879535148	0.7582373929355269	
0.65625	8	0.13688724536983435	0.7582373929355269	
0.734375	7	0.18394451654734983	0.965469138039022	
0.734375	7	0.13576045512481172	0.9075317945949786	
0.734375	7	0.18394451654734983	0.965469138039022	
0.734375	7	0.1414577994076752	0.965469138039022	
0.734375	7	0.18394451654734983	0.965469138039022	
0.71875	8	0.12696127129056883	0.8447854957841443	
0.71875	8	0.12696127129056883	0.8447854957841443	
0.71875	8	0.12696127129056883	0.8447854957841443	
0.71875	7	0.12473012538193311	0.8665570204977451	
0.71875	7	0.12473012538193311	0.8665570204977451	
0.671875	8	0.1503020031106113	0.8447854957841443	
0.671875	8	0.1503020031106113	0.8447854957841443	
0.671875	8	0.15030200311061126	0.8447854957841443	
0.671875	7	0.198686068381352	0.8665570204977452	
0.671875	8	0.1503020031106113	0.8447854957841443	
0.515625	8	0.21968754569849505	0.794093260717764	
0.515625	8	0.3148813872754789	0.8447854957841443	
0.515625	9	0.31557714423530653	0.7509204406970172	
0.515625	9	0.2582636286984867	0.7509204406970172	
0.515625	9	0.23374364188693666	0.7509204406970171	
0.921875	6	0.11212344445163218	1.1263806610455258	
0.921875	6	0.11212344445163218	1.1263806610455258	
0.921875	6	0.11304887334196505	1.1263806610455258	
0.921875	6	0.11212344445163218	1.1263806610455258	
0.921875	6	0.11212344445163218	1.1263806610455258	
0.515625	11	0.2720683029192546	0.6143894514793776	
0.515625	11	0.25443661581420485	0.6143894514793777	
0.515625	11	0.2720683029192546	0.6143894514793776	
0.515625	11	0.2720683029192546	0.6143894514793776	
0.515625	11	0.2720683029192546	0.6143894514793776	
0.515625	8	0.21968754569849505	0.794093260717764	
0.515625	9	0.23374364188693666	0.7509204406970171	
0.515625	8	0.21968754569849505	0.794093260717764	
0.515625	8	0.21968754569849505	0.794093260717764	
0.515625	8	0.21968754569849505	0.794093260717764	
0.578125	8	0.12862243910501467	0.8447854957841443	
0.578125	8	0.12862243910501467	0.8447854957841443	
0.578125	8	0.12862243910501467	0.8447854957841443	
0.578125	8	0.12862243910501467	0.8447854957841443	
0.578125	8	0.12862243910501467	0.8447854957841443	
0.5	9	0.2340464390185905	0.7058580624627611	
0.5	11	0.2720683029192546	0.6143894514793776	
0.5	9	0.2340464390185905	0.7058580624627611	
0.5	11	0.25443661581420485	0.6143894514793777	
0.5	10	0.2646558920717331	0.6352722562164849	
0.875	7	0.12386780142069057	0.965469138039022	
0.875	7	0.12386780142069057	0.965469138039022	
0.875	7	0.12386780142069057	0.965469138039022	
0.875	7	0.12386780142069057	0.965469138039022	
0.875	7	0.12386780142069057	0.965469138039022	
0.515625	7	0.14951372583797742	0.965469138039022	
0.515625	8	0.20646962343176795	0.8447854957841443	
0.515625	8	0.2048225331910576	0.8447854957841443	
0.515625	8	0.20646962343176795	0.8447854957841443	
0.515625	8	0.19943311933504732	0.8447854957841443	
0.53125	7	0.27608055643779245	0.9654691380390222	
0.53125	8	0.2109826208623093	0.8447854957841443	
0.53125	9	0.28989423948465765	0.7509204406970172	
0.53125	7	0.27608055643779245	0.8665570204977452	
0.53125	8	0.2109826208623093	0.8447854957841443	
0.71875	6	0.14766912089654285	1.0109831905807025	
0.71875	7	0.11675392030206987	0.965469138039022	
0.71875	7	0.11946494401631753	0.8665570204977451	
0.71875	7	0.1182034960184987	0.8665570204977452	
0.71875	7	0.1182034960184987	0.8665570204977452	
0.5	9	0.27690315744829347	0.7509204406970172	
0.5	9	0.27981346849354743	0.7509204406970172	
0.5	11	0.27375618874938423	0.6143894514793776	
0.5	10	0.26651256648487565	0.6758283966273154	
0.5	11	0.27375618874938423	0.6143894514793776	
0.796875	6	0.20311809656594396	1.1263806610455258	
0.796875	6	0.2031753901705541	1.1263806610455258	
0.796875	6	0.15350574025194982	1.1263806610455258	
0.796875	6	0.15350574025194982	1.1263806610455258	
0.796875	6	0.2031753901705541	1.1263806610455258	
0.703125	6	0.12195829122951175	1.1263806610455258	
0.703125	6	0.13340001303650936	1.0109831905807025	
0.703125	6	0.13340001303650936	1.0109831905807025	
0.703125	6	0.12195829122951175	1.1263806610455258	
0.703125	6	0.12512115222946738	1.0109831905807025	
0.765625	7	0.1202828631542735	0.8665570204977452	
0.765625	7	0.1202828631542735	0.8665570204977452	
0.765625	7	0.11318669674823752	0.8665570204977452	
0.765625	7	0.11318669674823752	0.8665570204977452	
0.765625	7	0.1202828631542735	0.8665570204977452	
0.703125	6	0.15739221679897866	1.0109831905807025	
0.703125	6	0.15739221679897866	1.0109831905807025	
0.703125	6	0.15739221679897866	1.0109831905807025	
0.703125	6	0.15739221679897866	1.0109831905807025	
0.703125	8	0.18826424851988877	0.8447854957841443	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	9	0.1448321813061907	0.7509204406970172	
0.609375	10	0.16496820431501857	0.6758283966273156	
0.609375	10	0.16496820431501857	0.6758283966273156	
0.421875	7	0.30474994407024136	0.9654691380390222	
0.421875	9	0.27972223974685706	0.7509204406970172	
0.421875	7	0.30474994407024136	0.9654691380390222	
0.421875	8	0.2714134682909055	0.7940903202706062	
0.421875	7	0.2284844335933414	0.965469138039022	
0.515625	8	0.21195039842610652	0.8447854957841443	
0.515625	9	0.20914854700749402	0.7509204406970172	
0.515625	9	0.18350466468197776	0.7509204406970172	
0.515625	9	0.18350466468197776	0.7509204406970172	
0.515625	8	0.21195039842610652	0.8447854957841443	
0.578125	7	0.14981901506971526	0.965469138039022	
0.578125	7	0.22191210549047583	0.8665570204977451	
0.578125	7	0.14981901506971526	0.965469138039022	
0.578125	7	0.14981901506971526	0.965469138039022	
0.578125	7	0.22191210549047583	0.8665570204977451	
0.765625	6	0.2013512436674609	1.1263806610455258	
0.765625	6	0.13079881896818754	1.1263806610455258	
0.765625	6	0.13079881896818754	1.1263806610455258	
0.765625	6	0.1306829899273992	1.0109831905807025	
0.765625	6	0.13079881896818754	1.1263806610455258	
0.5625	7	0.1480099437613736	0.7506856941206952	
0.5625	7	0.19129694275158912	0.7506823336096579	
0.5625	8	0.14032721364727913	0.6568499823556084	
0.5625	7	0.1961918808490018	0.7506823336096577	
0.5625	7	0.1480099437613736	0.7506856941206952	
0.59375	9	0.20700168891319748	0.6739887937204684	
0.59375	8	0.18083573910045392	0.7582373929355269	
0.59375	8	0.18083573910045392	0.7582373929355269	
0.59375	9	0.20700168891319748	0.6739887937204684	
0.59375	8	0.18083573910045392	0.7582373929355269	
0.8125	7	0.18395636571179913	0.9654691380390223	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	7	0.18395636571179913	0.9654691380390223	
0.8125	7	0.18395636571179913	0.9654691380390223	
0.8125	6	0.2031753901705541	1.1263806610455258	
0.640625	7	0.21127901487963469	0.965469138039022	
0.640625	7	0.21127901487963469	0.965469138039022	
0.640625	7	0.1262893961578711	0.965469138039022	
0.640625	7	0.1262893961578711	0.965469138039022	
0.640625	7	0.21127901487963469	0.965469138039022	
0.71875	7	0.12348771747035237	0.965469138039022	
0.71875	6	0.2031021857258656	1.1263806610455258	
0.71875	6	0.14779346651060085	1.1263806610455258	
0.71875	6	0.2031021857258656	1.1263806610455258	
0.71875	6	0.14779346651060085	1.1263806610455258	
0.484375	7	0.22848022871661364	0.965469138039022	
0.484375	6	0.20886153160363763	1.0109831905807025	
0.484375	7	0.22848022871661364	0.965469138039022	
0.484375	6	0.20886153160363763	1.0109831905807025	
0.484375	8	0.2715161006309322	0.7940903202706062	
0.65625	7	0.1553832978216556	0.965469138039022	
0.65625	7	0.1987810012858552	0.965469138039022	
0.65625	7	0.1553832978216556	0.965469138039022	
0.65625	7	0.1987810012858552	0.965469138039022	
0.65625	7	0.1987810012858552	0.965469138039022	
0.578125	10	0.2267305309288151	0.6758283966273154	
0.578125	9	0.2134569886548535	0.6739887937204684	
0.578125	9	0.2134569886548535	0.6739887937204684	
0.578125	8	0.19979052765463348	0.8447854957841443	
0.578125	8	0.19979052765463348	0.8447854957841443	
0.421875	7	0.3379663117782693	0.9654691380390222	
0.421875	7	0.3455888046260615	0.965469138039022	
0.421875	7	0.3379663117782693	0.9654691380390222	
0.421875	6	0.34548820349799353	1.1263806610455258	
0.421875	8	0.3092225764071572	0.8447854957841443	
0.359375	8	0.34096752831951105	0.8447854957841443	
0.359375	7	0.3402211164516598	0.965469138039022	
0.359375	7	0.3402211164516599	0.9075317945949786	
0.359375	8	0.34096752831951105	0.8447854957841444	
0.359375	7	0.3402211164516598	0.9075317945949786	
0.53125	9	0.19416578649471167	0.7509204406970171	
0.53125	11	0.25681777939668543	0.6143894514793777	
0.53125	8	0.17516245838224193	0.7582373929355269	
0.53125	11	0.25681777939668543	0.6143894514793777	
0.53125	11	0.25681777939668543	0.6143894514793777	
0.8125	6	0.2031753901705541	1.1263806610455258	
0.8125	6	0.2031753901705541	1.1263806610455258	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.8125	7	0.14146756054151327	0.9654691380390223	
0.765625	6	0.11734853815983914	0.8757999764741445	
0.765625	6	0.12562739896688113	0.8757999764741445	
0.765625	7	0.11318669674823749	0.8665570204977451	
0.765625	7	0.11318669674823749	0.8665570204977451	
0.765625	7	0.12028286315427349	0.8665570204977451	
0.578125	9	0.2163422695759586	0.6739887937204684	
0.578125	10	0.24472019828901317	0.6758283966273155	
0.578125	10	0.24472019828901317	0.6758283966273155	
0.578125	9	0.2163422695759586	0.6739887937204684	
0.578125	10	0.24472019828901317	0.6758283966273155	
0.78125	7	0.11683420311385939	0.9654691380390223	
0.78125	7	0.11993613817245993	0.9654691380390223	
0.78125	7	0.11283997176642395	0.9654691380390223	
0.78125	7	0.11283997176642395	0.9654691380390223	
0.78125	6	0.1265432925340221	1.0109831905807027	
0.4375	10	0.2497369906100496	0.635272256216485	
0.4375	9	0.2390197216340029	0.7058580624627611	
0.4375	9	0.2390197216340029	0.7058580624627611	
0.4375	11	0.27375618874938423	0.6143894514793776	
0.4375	10	0.2497369906100496	0.635272256216485	
0.421875	9	0.2576592503838097	0.705858062462761	
0.421875	11	0.27375618874938423	0.6143894514793776	
0.421875	6	0.20975031073718145	1.1263806610455258	
0.421875	8	0.2497237566925449	0.7581164541844092	
0.421875	6	0.20975031073718145	1.1263806610455258	
